index,mtx,m,n,nnz,mp16,mp4,mpnz
1981,2370_av41092.mtx,41092,41092,1683902,3091433,11447342,69247434
1982,0548_USAir97.mtx,332,332,4252,6029,65704,188630
1983,1296_G27.mtx,2000,2000,39980,1250270,2768657,840492
1984,0678_fpga_dcop_13.mtx,1220,1220,5892,4802,22651,46772
1985,1108_G36.mtx,2000,2000,23532,480148,1349768,647546
1986,0752_lung1.mtx,1650,1650,7419,1174,4955,30564
1987,1944_usroads.mtx,129164,129164,330870,1060006,1999661,926960
1988,0139_odepb400.mtx,400,400,399,25,100,399
1989,0748_fpga_trans_02.mtx,1220,1220,7382,7867,42577,87306
1990,2588_Goodwin_127.mtx,178437,178437,5778545,1273475,24862030,231353414
1991,0008_b1_ss.mtx,7,7,15,1,8,33
1992,0701_delaunay_n10.mtx,1024,1024,6112,5937,24484,38284
1993,2247_co2010.mtx,201062,201062,974574,9803888,12942903,6940126
1994,1938_shallow_water2.mtx,81920,81920,327680,81920,327680,1310720
1995,0287_oscil_dcop_24.mtx,430,430,1544,1383,4785,6450
1996,2554_tx2010.mtx,914231,914231,4456272,40585493,55004240,30224356
1997,2420_TSC_OPF_1047.mtx,8140,8140,2016902,735613,23055537,1352381644
1998,2034_rajat15.mtx,37261,37261,443573,3046203,11449479,33680015
1999,0030_cage4.mtx,9,9,49,1,17,269
2000,0410_lund_b.mtx,147,147,2441,176,2577,43401
2001,2339_598a.mtx,110971,110971,1483868,25486868,28392765,20784784
2002,0515_sherman1.mtx,1000,1000,3750,2001,11216,18126
2003,0357_shl_0.mtx,663,663,1687,954,2704,3446
2004,2158_thermomech_TC.mtx,102158,102158,711558,5955093,6373006,5008454
2005,1370_mimo46x46_system.mtx,13250,13250,48735,32904,62881,275962
2006,0614_freeFlyingRobot_1.mtx,798,798,5246,3178,15595,64106
2007,1498_nasa2146.mtx,2146,2146,72250,6655,105967,2485402
2008,0761_mahindas.mtx,1258,1258,7682,2492,13092,53349
2009,1761_t2dah.mtx,11445,11445,176117,61822,450222,2881433
2010,1306_freeFlyingRobot_10.mtx,5218,5218,40080,22192,158468,1453572
2011,0610_dwt_607.mtx,607,607,5131,2796,13938,46783
2012,1128_spaceShuttleEntry_2.mtx,1428,1428,24073,27873,209242,2156603
2013,2655_ohne2.mtx,181343,181343,11063545,40367272,233722468,755597643
2014,0889_adder_dcop_56.mtx,1813,1813,11246,64442,208557,1848518
2015,0975_yeast.mtx,2361,2361,13828,141127,229095,230348
2016,0240_saylr1.mtx,238,238,1128,125,2530,5400
2017,1665_vsp_c-30_data_data.mtx,11023,11023,124368,81693,1231908,31076816
2018,1087_bcspwr10.mtx,5300,5300,21842,122128,149085,101038
2019,1943_Chevron1.mtx,37365,37365,330633,85605,442326,2953137
2020,2724_hugetric-00020.mtx,7122792,7122792,21361554,41091686,65446863,64071018
2021,1596_delaunay_n14.mtx,16384,16384,98244,101554,392193,618884
2022,2598_NACA0015.mtx,1039183,1039183,6229636,25098321,34655142,38107586
2023,2337_TSOPF_RS_b300_c1.mtx,14538,14538,1474325,113563,1223743,11526689
2024,2329_ga2010.mtx,291086,291086,1418056,14239381,19975260,9463848
2025,0542_nos2.mtx,957,957,4137,414,2150,18747
2026,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,608642,10563281,85290300
2027,2272_3D_51448_3D.mtx,51448,51448,1056610,1857345,5590568,28572895
2028,1234_c-26.mtx,4307,4307,34537,34300,144843,953013
2029,0059_GlossGT.mtx,72,72,122,91,397,174
2030,0272_dwt_198.mtx,198,198,1392,405,1886,10692
2031,1699_stokes64s.mtx,12546,12546,140034,65305,312577,1636122
2032,1214_plat1919.mtx,1919,1919,32399,19302,131628,562853
2033,0641_circuit204.mtx,1020,1020,5883,6851,25138,39010
2034,2114_sx-askubuntu.mtx,159316,159316,596933,77594194,96622571,97352263
2035,2823_vas_stokes_4M.mtx,4382246,4382246,131577616,345427706,1352419151,3553402698
2036,0490_bibd_81_2.mtx,3240,3240,3240,203,810,3240
2037,2172_brack2.mtx,62631,62631,733118,1128503,4990946,10068922
2038,2234_kim1.mtx,38415,38415,933195,232655,1576735,22971447
2039,2142_Zd_Jac6_db.mtx,22835,22835,663643,458056,10444183,67105602
2040,2721_M6.mtx,3501776,3501776,21003872,82405599,114503083,128481218
2041,0844_filter2D.mtx,1668,1668,10750,7641,107847,71766
2042,1110_G39.mtx,2000,2000,23556,468646,1362185,656030
2043,2573_amazon-2008.mtx,735323,735323,5158388,10211113,25902795,46082867
2044,2737_delaunay_n22.mtx,4194304,4194304,25165738,26309742,100886081,158484602
2045,0316_oscil_dcop_05.mtx,430,430,1544,1383,4785,6450
2046,1027_ODLIS.mtx,2909,2909,18246,292565,416724,226574
2047,2681_kkt_power.mtx,2063494,2063494,14612663,244436849,329967045,216487855
2048,1244_c-24.mtx,4119,4119,35699,27252,172104,1244197
2049,2139_g7jac160sc.mtx,47430,47430,656616,7257902,15773960,19220407
2050,2550_TSOPF_FS_b300_c1.mtx,29214,29214,4400122,4585994,236917656,14023656792
2051,0398_ash292.mtx,292,292,2208,303,4043,17588
2052,1589_as-22july06.mtx,22963,22963,96872,5191133,18862312,25328194
2053,1002_bcsstm37.mtx,25503,25503,15525,1774,7338,21955
2054,0639_fpga_dcop_07.mtx,1220,1220,5855,4796,22361,46516
2055,0368_can_229.mtx,229,229,1777,571,4368,14821
2056,1341_nopss_11k.mtx,11685,11685,44941,53581,177344,266361
2057,2017_cit-HepPh.mtx,34546,34546,421578,14500799,15931452,6550654
2058,0549_t2dal_e.mtx,4257,4257,4257,267,1065,4257
2059,1691_cavity24.mtx,4562,4562,138187,26811,379597,5266377
2060,1780_c-50.mtx,22401,22401,193625,367639,1621931,13422587
2061,1188_data.mtx,2851,2851,30186,5987,53549,340522
2062,0473_str_200.mtx,363,363,3068,2186,7958,25633
2063,2257_dawson5.mtx,51537,51537,1010777,529252,5442851,21284355
2064,2286_denormal.mtx,89400,89400,1156224,482170,1795876,14973696
2065,2690_great-britain_osm.mtx,7733822,7733822,16313034,11249762,32690745,36692724
2066,1418_Goodwin_013.mtx,1965,1965,56069,12465,237859,2060677
2067,1688_cavity26.mtx,4562,4562,138187,26811,379597,5266377
2068,0159_mycielskian6.mtx,47,47,472,27,971,5646
2069,2033_2D_27628_bjtcai.mtx,27628,27628,442898,107290,727653,7330650
2070,0803_rail_1357.mtx,1357,1357,8985,15069,45348,64303
2071,1913_circuit_4.mtx,80209,80209,307604,13709098,60035569,88574311
2072,1663_c-43.mtx,11125,11125,123675,220276,2219806,60015151
2073,0648_fpga_dcop_50.mtx,1220,1220,5892,4802,22651,46772
2074,1676_c-46.mtx,14913,14913,130397,304199,2589815,27473713
2075,1440_crack_dual.mtx,20141,20141,60086,60763,181012,179584
2076,0699_orbitRaising_3.mtx,761,761,6098,2832,12168,61840
2077,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,8734,54868,682398
2078,1874_jan99jac120.mtx,41374,41374,260202,877609,1504862,2461485
2079,0015_Tina_AskCal.mtx,11,11,29,1,21,65
2080,0294_oscil_dcop_11.mtx,430,430,1544,1383,4785,6450
2081,0694_bfwb782.mtx,782,782,5982,4089,30068,50870
2082,1451_c-35.mtx,6537,6537,62891,72561,275807,2123163
2083,2759_3Dspectralwave.mtx,680943,680943,33650589,120954175,971299552,1994630673
2084,0924_watt_1.mtx,1856,1856,11360,2086,14244,73080
2085,0764_epb0.mtx,1794,1794,7764,3006,13741,37594
2086,1239_rail_5177.mtx,5177,5177,35185,47826,188659,258663
2087,1870_a5esindl.mtx,60008,60008,255004,842606,11597294,175890032
2088,2810_nlpkkt120.mtx,3542400,3542400,96845792,67621768,310474904,2681554304
2089,0789_mhda416.mtx,416,416,8562,224,11211,188285
2090,0156_GD97_c.mtx,452,452,460,287,895,489
2091,2692_in-2004.mtx,1382908,1382908,16917053,10370998,78868681,1708503481
2092,0657_fpga_dcop_31.mtx,1220,1220,5892,4802,22651,46772
2093,0735_rdb1250.mtx,1250,1250,7300,2723,14093,42816
2094,1318_freeFlyingRobot_12.mtx,5578,5578,41940,24571,171754,1615880
2095,0883_adder_dcop_36.mtx,1813,1813,11246,64442,208557,1848518
2096,2687_venturiLevel3.mtx,4026819,4026819,16108474,12184291,58968405,64495008
2097,0821_jagmesh4.mtx,1440,1440,9504,3650,20136,63668
2098,2678_nd12k.mtx,36000,36000,14220946,7589618,169492504,5866811560
2099,1126_lshp3466.mtx,3466,3466,23896,9457,53265,165452
2100,1947_ckt11752_tr_0.mtx,49702,49702,333029,417998,2728053,26238936
2101,0539_young1c.mtx,841,841,4089,1271,9759,19989
2102,0611_netz4504.mtx,1961,1961,5156,3216,14720,15300
2103,1112_G42.mtx,2000,2000,23558,472473,1350489,663520
2104,1311_mbeause.mtx,496,496,41063,26679,568079,3888004
2105,1641_mark3jac040sc.mtx,18289,18289,113435,322469,950067,775562
2106,2095_g7jac140.mtx,41490,41490,565956,6088606,13198802,16084907
2107,2304_mycielskian13.mtx,6143,6143,1227742,4311156,99246958,620201162
2108,1014_Erdos02.mtx,6927,6927,16944,444268,608083,532782
2109,1883_s3rmq4m1.mtx,5489,5489,281111,22842,454789,14662217
2110,2280_ks2010.mtx,238600,238600,1121798,8091251,12932692,6619760
2111,1779_mult_dcop_02.mtx,25187,25187,193276,5204805,42110790,520494489
2112,2378_fem_filter.mtx,74062,74062,1731206,4581975,75141622,366086732
2113,2443_Stanford.mtx,281903,281903,2312497,49904052,53660406,44110669
2114,0618_bcspwr06.mtx,1454,1454,5300,6591,23200,22900
2115,1167_bayer08.mtx,3008,3008,27576,6555,36182,281407
2116,0297_oscil_dcop_13.mtx,430,430,1544,1383,4785,6450
2117,0280_mycielskian7.mtx,95,95,1510,176,5220,31430
2118,2580_para-7.mtx,155924,155924,5416358,42924446,129868169,265536544
2119,0296_oscil_dcop_16.mtx,430,430,1544,1383,4785,6450
2120,1745_Zhao2.mtx,33861,33861,166453,105388,431427,822073
2121,0103_GD96_c.mtx,65,65,250,86,1631,1008
2122,2472_ct20stif.mtx,52329,52329,2698463,674737,7035119,154237335
2123,1858_sx-mathoverflow.mtx,24818,24818,239978,25051819,40087410,36877724
2124,1449_bips07_1998.mtx,15066,15066,62198,46970,80326,385836
2125,2460_CurlCurl_1.mtx,226451,226451,2472071,1169076,11257753,27224109
2126,2558_ship_001.mtx,34920,34920,4644230,2152299,28535832,724065786
2127,1495_ex18.mtx,5773,5773,71805,21265,165030,1026707
2128,2402_rajat21.mtx,411676,411676,1893370,161713076,1417250820,12432000253
2129,2031_cont-201.mtx,80595,80595,438795,183331,827224,2422029
2130,0833_M80PI_n.mtx,4182,4182,10261,2544,10778,26427
2131,2684_higgs-twitter.mtx,456626,456626,14855842,2063453321,3249501342,1601068599
2132,0511_L.mtx,956,956,3640,3443,14578,14016
2133,0458_orbitRaising_1.mtx,442,442,2906,1287,5944,23298
2134,2532_barrier2-12.mtx,115625,115625,3897557,48925751,114133179,225039317
2135,0918_adder_dcop_43.mtx,1813,1813,11246,64442,208557,1848518
2136,2505_GaAsH6.mtx,61349,61349,3381809,13649323,82077790,1297898357
2137,1125_add32.mtx,4960,4960,23884,16082,66520,182304
2138,1038_spaceStation_11.mtx,1364,1364,18954,22194,99234,352466
2139,2264_Dubcova2.mtx,65025,65025,1030225,2472203,11550333,18481401
2140,0233_fs_183_6.mtx,183,183,1069,864,5284,20381
2141,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,1201260,14709178,127949437
2142,2054_nemeth14.mtx,9506,9506,496144,26827,886939,26300314
2143,0569_tumorAntiAngiogenesis_4.mtx,455,455,4593,2420,20415,252995
2144,2809_dielFilterV3real.mtx,1102824,1102824,89306020,326059079,2356693872,8705461058
2145,2847_it-2004.mtx,41291594,41291594,1150725436,1415331616,9743533728,177442814398
2146,2816_hollywood-2009.mtx,1139905,1139905,113891327,19580292247,58103161961,95630208429
2147,2827_indochina-2004.mtx,7414866,7414866,194109311,212891136,6158631902,346753756151
