index,mtx,m,n,nnz,mp16,mp4,mpnz
1101,0236_bcsstm08.mtx,1074,1074,1074,4352,68864,1099776
1102,0751_GL7d26.mtx,305,2798,7412,101696,1493504,7589888
1103,0336_oscil_dcop_07.mtx,430,430,1544,14080,171776,1581056
1104,0709_cz628.mtx,628,628,6346,20160,431872,6498304
1105,0517_steam1.mtx,240,240,3762,5696,147456,3852288
1106,1032_Chebyshev2.mtx,2053,2053,18447,32768,525312,18889728
1107,0892_adder_dcop_63.mtx,1813,1813,11246,239872,1589504,11515904
1108,2325_heart1.mtx,3557,3557,1387773,727872,31022080,1421079552
1109,2255_smallworld.mtx,100000,100000,999996,13972224,80714496,1023995904
1110,1235_bips98_606.mtx,7135,7135,34738,382208,4003072,35571712
1111,2332_bcsstk35.mtx,30237,30237,1450163,1270272,32628736,1484966912
1112,2522_barrier2-1.mtx,113076,113076,3805068,37512576,380007168,3896389632
1113,2415_coAuthorsDBLP.mtx,299067,299067,1955352,47919808,268628480,2002280448
1114,2421_cage12.mtx,130228,130228,2032536,14979840,195632896,2081316864
1115,1518_cavity15.mtx,2597,2597,76367,104960,2851584,78199808
1116,2303_mn2010.mtx,259777,259777,1227102,41025088,254680320,1256552448
1117,1421_bcsstk27.mtx,1224,1224,56126,33984,1364992,57473024
1118,2555_thread.mtx,29736,29736,4470048,4519872,140432896,4577329152
1119,2507_amazon0601.mtx,403394,403394,3387388,105192192,532085248,3468685312
1120,0421_dwb512.mtx,512,512,2500,8064,156672,2560000
1121,1555_fv1.mtx,9604,9604,85264,265920,4252416,87310336
1122,2351_lhr71c.mtx,70304,70304,1528092,2333312,64513536,1564766208
1123,0733_lp_qap8.mtx,912,1632,7296,115008,1137408,7471104
1124,0708_Pd_rhs.mtx,8081,12406,6323,80768,915968,6474752
1125,2171_TSOPF_FS_b39_c7.mtx,28216,28216,730080,811968,21970432,747601920
1126,1538_GL7d25.mtx,2798,21074,81671,3250752,19873536,83631104
1127,2243_pcrystk02.mtx,13965,13965,968583,1062592,26153472,991828992
1128,0229_lp_vtp_base.mtx,198,346,1051,8000,134144,1076224
1129,1849_lhr11.mtx,10964,10964,233741,360512,9889792,239350784
1130,0367_ch7-7-b1.mtx,882,49,1764,8576,161536,1806336
1131,0540_young2c.mtx,841,841,4089,16576,365824,4187136
1132,2111_bcsstk33.mtx,8738,8738,591904,665536,17979648,606109696
1133,1191_LeGresley_4908.mtx,4908,4908,30482,573120,4719872,31213568
1134,0039_bcsstm02.mtx,66,66,66,320,4352,67584
1135,0150_lp_adlittle.mtx,56,138,424,2048,45056,434176
1136,1292_G29.mtx,2000,2000,39980,923072,9496576,40939520
1137,1182_ACTIVSg2000.mtx,4000,4000,29336,546048,4470784,30040064
1138,1783_skirt.mtx,12598,12598,196520,847360,12257792,201236480
1139,1523_ex28.mtx,2603,2603,77781,95168,1984256,79647744
1140,0213_polbooks.mtx,105,105,882,2752,72448,903168
1141,1592_Franz10.mtx,19588,4164,97508,593024,10610688,99848192
1142,0264_impcol_d.mtx,425,425,1339,6272,127744,1371136
1143,0487_small.mtx,677,1400,3207,29568,358912,3283968
1144,1904_finance256.mtx,37376,37376,298496,1888256,33329152,305659904
1145,0087_GD98_b.mtx,121,121,207,2304,34048,211968
1146,0017_n3c4-b1.mtx,15,6,30,64,1792,30720
1147,2066_ted_AB_unscaled.mtx,10605,10605,522387,404608,15298304,534924288
1148,1339_ge.mtx,10099,16369,44825,1374400,8926464,45900800
1149,1550_bcsstk13.mtx,2003,2003,83883,133120,3439872,85896192
1150,2484_roadNet-PA.mtx,1090920,1090920,3083796,58703040,502220544,3157807104
1151,1558_fv2.mtx,9801,9801,87025,272064,4353792,89113600
1152,1437_p05.mtx,5090,9590,59045,212928,6490368,60462080
1153,1172_bayer05.mtx,3268,3268,27836,84352,1374464,28504064
1154,1957_mark3jac120sc.mtx,54929,54929,342475,4893952,50318848,350694400
1155,0713_bcspwr09.mtx,1723,1723,6511,173696,1107200,6667264
1156,2774_relat9.mtx,12360060,549336,38955420,1439936640,7393245184,39890350080
1157,0062_bcspwr01.mtx,39,39,131,576,11776,134144
1158,2397_com-Amazon.mtx,334863,334863,1851744,115778240,468904448,1896185856
1159,2261_gyro.mtx,17361,17361,1021159,2494848,40629504,1045666816
1160,0466_D_11.mtx,169,461,2952,17792,461824,3022848
1161,0424_lp_etamacro.mtx,400,816,2537,9088,174336,2597888
1162,0524_nemscem.mtx,651,1712,3840,20160,306432,3932160
1163,1744_Zhao1.mtx,33861,33861,166453,1095424,15662080,170447872
1164,2216_mesh_deform.mtx,234023,9393,853829,4899008,63169536,874320896
1165,1254_Chebyshev3.mtx,4101,4101,36879,65536,1049600,37764096
1166,1897_raefsky2.mtx,3242,3242,294276,319168,8284416,301338624
1167,1653_conf5_0-4x4-22.mtx,3072,3072,119808,192512,4063232,122683392
1168,0449_nemsafm.mtx,334,2348,2826,16320,252672,2893824
1169,1096_ex33.mtx,1733,1733,22189,51776,1053696,22721536
1170,0870_adder_dcop_66.mtx,1813,1813,11246,239872,1589504,11515904
1171,2800_com-LiveJournal.mtx,3997962,3997962,69362378,2529028480,13114194688,71027075072
1172,2328_nc2010.mtx,288987,288987,1416620,53955968,310950912,1450618880
1173,2376_venkat25.mtx,62424,62424,1717792,4768000,27484672,1759019008
1174,2143_Zd_Jac2_db.mtx,22835,22835,676439,1189312,38757888,692673536
1175,2504_m14b.mtx,214765,214765,3358036,109451200,555216640,3438628864
1176,2371_turon_m.mtx,189924,189924,1690876,9863808,160456192,1731457024
1177,2265_Goodwin_054.mtx,32510,32510,1030878,1514624,46792192,1055619072
1178,2091_patents_main.mtx,240547,240547,560943,34043136,140743424,574405632
1179,1005_nos3.mtx,960,960,15844,24704,501760,16224256
1180,0561_Maragal_2.mtx,555,350,4357,27520,440320,4461568
1181,0153_sphere2.mtx,66,66,450,960,29952,460800
1182,2657_SiO2.mtx,155331,155331,11283503,35496000,586424576,11554307072
1183,1181_msc01050.mtx,1050,1050,29156,58624,1129728,29855744
1184,1678_Wordnet3.mtx,82670,82670,132964,4424448,24649984,136155136
1185,1611_Kemelmacher.mtx,28452,9693,100875,677056,10308864,103296000
1186,1706_ted_B_unscaled.mtx,10605,10605,144579,150208,5675008,148048896
1187,2359_TF18.mtx,95368,123867,1597545,32554240,294455552,1635886080
1188,2647_kron_g500-logn17.mtx,131072,131072,10228360,519930368,2504460032,10473840640
1189,1875_jan99jac120sc.mtx,41374,41374,260202,4206016,30811136,266446848
1190,2552_TSOPF_RS_b300_c3.mtx,42138,42138,4413449,2153920,83949824,4519371776
1191,1546_G64.mtx,7000,7000,82918,3491712,20092928,84908032
1192,1085_primagaz.mtx,1554,10836,21665,123584,1882880,22184960
1193,2313_in2010.mtx,267071,267071,1281716,46375744,276917760,1312477184
1194,0257_gams30a.mtx,354,531,1287,5376,82176,1317888
1195,0959_rajat12.mtx,1879,1879,12926,61888,1054208,13236224
1196,2012_sd2010.mtx,88360,88360,410722,11832448,82950656,420579328
1197,2674_hugetrace-00000.mtx,4588484,4588484,13758266,300174208,1952844288,14088464384
1198,1232_shar_te2-b1.mtx,17160,286,34320,268032,3595776,35143680
1199,2196_Chevron2.mtx,90249,90249,803173,2517056,40215040,822449152
1200,1879_rat.mtx,3136,9408,268908,347520,10137600,275361792
1201,2094_g7jac140sc.mtx,41490,41490,565956,8217024,75613440,579538944
1202,2480_Trec14.mtx,3159,15905,2872265,6904384,207620352,2941199360
1203,2466_ASIC_320k.mtx,321821,321821,2635364,26978176,259425536,2698612736
1204,0299_oscil_dcop_28.mtx,430,430,1544,14080,171776,1581056
1205,1459_car4.mtx,16384,33052,63724,288896,2948096,65253376
1206,1520_lp_stocfor3.mtx,16675,23541,76473,422912,6903296,78308352
1207,2615_web-BerkStan.mtx,685230,685230,7600595,41941120,575751936,7783009280
1208,1905_c-60.mtx,43640,43640,298578,2465536,26109440,305743872
1209,2324_nemeth22.mtx,9506,9506,1358832,492352,27327232,1391443968
1210,1271_dynamicSoaringProblem_8.mtx,3543,3543,38136,121920,2053632,39051264
1211,2281_connectus.mtx,512,394792,1127525,7594304,129071104,1154585600
1212,0386_kneser_6_2_1.mtx,601,676,2027,67328,440832,2075648
1213,0387_bibd_17_3.mtx,136,680,2040,8448,167424,2088960
1214,1471_thermal.mtx,3456,3456,66528,96768,3096576,68124672
1215,2294_tn2010.mtx,240116,240116,1193966,43941312,258694912,1222621184
1216,1489_air06.mtx,825,8627,70806,381824,5270016,72505344
1217,0390_p0201.mtx,133,334,2056,4608,128768,2105344
1218,0928_watt_2.mtx,1856,1856,11550,32256,655872,11827200
1219,0996_robot24c1_mat5_J.mtx,302,404,15118,20608,951296,15480832
1220,1343_n3c6-b6.mtx,6435,5005,45045,251456,4496384,46126080
1221,1851_igbt3.mtx,10938,10938,234006,2061184,21636352,239622144
1222,2311_c-73.mtx,169422,169422,1279274,6814784,103077888,1309976576
1223,1056_olm5000.mtx,5000,5000,19996,59968,959488,20475904
1224,2842_arabic-2005.mtx,22744080,22744080,639999458,1696970752,24473812224,655359444992
1225,2430_mc2depi.mtx,525825,525825,2100225,10475264,166066688,2150630400
1226,0983_adder_trans_02.mtx,1814,1814,14579,319232,2173696,14928896
1227,1094_Hamrle2.mtx,5952,5952,22162,120960,1239808,22693888
1228,1880_enron.mtx,69244,69244,276143,4444288,35645440,282770432
1229,1006_lp_cre_c.mtx,3068,6411,15977,128704,1725184,16360448
1230,1527_LFAT5000.mtx,19994,19994,79966,239872,6397184,81885184
1231,2491_pkustk03.mtx,63336,63336,3130416,4876864,78492672,3205545984
1232,1777_mult_dcop_03.mtx,25187,25187,193216,5180160,28914432,197853184
1233,1453_gen1.mtx,769,2561,63086,202496,3604736,64600064
1234,0117_pivtol.mtx,102,102,306,1344,19968,313344
1235,1075_swang1.mtx,3169,3169,20841,225088,2806528,21341184
1236,0646_fpga_dcop_29.mtx,1220,1220,5892,45184,635648,6033408
1237,1803_TSOPF_RS_b162_c1.mtx,5374,5374,205399,193088,5138688,210328576
1238,1479_lp22.mtx,2958,16392,68518,1164800,9593856,70162432
1239,2751_mouse_gene.mtx,45101,45101,28967291,371995200,5223702528,29662505984
1240,2399_n4c6-b9.mtx,186558,198895,1865580,12266752,198531584,1910353920
1241,0568_IG5-9.mtx,342,540,4570,17024,468736,4679680
1242,0728_ch6-6-b2.mtx,2400,450,7200,43648,759808,7372800
1243,1719_hangGlider_4.mtx,15561,15561,149532,629056,10216704,153120768
1244,1415_bibd_49_3.mtx,1176,18424,55272,306304,4808704,56598528
1245,2788_wb-edu.mtx,9845725,9845725,57156537,351358720,4561727488,58528293888
1246,0978_n4c5-b4.mtx,2852,1350,14260,76224,1362688,14602240
1247,1534_relat7b.mtx,21924,1045,81355,1319232,11755264,83307520
1248,2531_barrier2-11.mtx,115625,115625,3897557,38283712,389666048,3991098368
1249,1174_fd12.mtx,7500,7500,28462,241984,2930688,29145088
1250,0854_deter0.mtx,1923,5468,11173,563520,2714368,11441152
1251,1587_cti.mtx,16840,16840,96464,690368,9309696,98779136
1252,1099_df2177.mtx,630,10358,22336,341824,3511808,22872064
1253,2663_pwtk.mtx,217918,217918,11634424,8638976,266569728,11913650176
1254,0058_n4c5-b11.mtx,10,120,120,512,13568,122880
1255,2046_g7jac120sc.mtx,35550,35550,475296,6854912,63265280,486703104
1256,1804_cz20468.mtx,20468,20468,206076,719616,14045696,211021824
1257,2451_TSOPF_FS_b162_c4.mtx,40798,40798,2398220,1815424,59596800,2455777280
1258,0202_rajat11.mtx,135,135,812,3264,44544,831488
1259,2734_human_gene1.mtx,22283,22283,24669643,116764224,3005337856,25261714432
1260,0805_iprob.mtx,3001,3001,9000,35968,576256,9216000
1261,1736_OPF_3754.mtx,15435,15435,158273,800832,9291520,162071552
1262,0069_ch4-4-b1.mtx,72,16,144,320,12288,147456
1263,1178_c-22.mtx,3792,3792,28872,173248,2153472,29564928
1264,1818_jan99jac100sc.mtx,34454,34454,215862,3469568,25501696,221042688
1265,2249_or2010.mtx,196621,196621,979512,42178880,218043648,1003020288
1266,0166_lp_blend.mtx,74,114,522,2048,39424,534528
1267,2630_Ge99H100.mtx,112985,112985,8451395,32699520,471809280,8654228480
1268,1204_p2p-Gnutella05.mtx,8846,8846,31839,1440384,6821376,32603136
1269,2621_shipsec1.mtx,140874,140874,7813404,10562240,198099200,8000925696
1270,0851_adder_dcop_03.mtx,1813,1813,11148,237504,1572864,11415552
1271,1813_copter1.mtx,17222,17222,211064,1103040,17652736,216129536
1272,0514_stufe.mtx,1036,1036,3736,37184,495616,3825664
1273,1821_lowThrust_8.mtx,17702,17702,216445,937664,14584064,221639680
1274,1084_ch6-6-b3.mtx,5400,2400,21600,163968,2467328,22118400
1275,0675_fpga_dcop_03.mtx,1220,1220,5892,45184,635648,6033408
1276,2424_bcsstk30.mtx,28924,28924,2043492,1951232,55377664,2092535808
1277,1260_reorientation_6.mtx,3006,3006,37342,154944,2366464,38238208
1278,2219_sme3Da.mtx,12504,12504,874887,17891264,159599104,895884288
1279,2007_c-57.mtx,37833,37833,405197,1505088,21088000,414921728
1280,0829_can_838.mtx,838,838,10010,40768,757760,10250240
1281,1276_G10.mtx,800,800,38352,160000,6397952,39272448
1282,0439_mcca.mtx,180,180,2659,3392,137472,2722816
1283,1068_bcsstm35.mtx,30237,30237,20619,130304,2071296,21113856
1284,1205_n2c6-b7.mtx,3990,5715,31920,199936,3352320,32686080
1285,0199_lp_share2b.mtx,96,162,777,2112,37376,795648
1286,1140_G55.mtx,5000,5000,24996,1407424,6353920,25595904
1287,0071_Trec7.mtx,11,36,147,192,5632,150528
1288,0332_oscil_dcop_50.mtx,430,430,1544,14080,171776,1581056
1289,1795_chem_master1.mtx,40401,40401,201201,1126656,18022656,206029824
1290,1522_c-38.mtx,8127,8127,77689,492160,5648896,79553536
1291,1076_lpi_ceria3d.mtx,3576,4400,21178,112448,1753088,21686272
1292,2623_Ge87H76.mtx,112985,112985,7892195,31138304,452173056,8081607680
1293,1907_dixmaanl.mtx,60000,60000,299998,1199872,19199488,307197952
1294,1107_barth4.mtx,6019,6019,23492,152192,2025472,24055808
1295,1959_a2nnsnsl.mtx,80016,80016,347222,2340096,23958528,355555328
1296,1052_G44.mtx,1000,1000,19980,251520,4411648,20459520
1297,1274_G7.mtx,800,800,38352,160000,6420480,39272448
1298,2754_coPapersDBLP.mtx,540486,540486,30491458,156866368,1789306368,31223252992
1299,2366_mo2010.mtx,343565,343565,1656568,60145792,360665600,1696325632
1300,2346_nemeth24.mtx,9506,9506,1506550,567616,31758592,1542707200
1301,0721_orsirr_1.mtx,1030,1030,6858,30272,511488,7022592
1302,0988_Sieber.mtx,2290,2290,14873,36672,585984,15229952
1303,0828_M80PI_n1.mtx,4028,4028,9927,54144,792576,10165248
1304,2387_bbmat.mtx,38744,38744,1771722,1893632,53505536,1814243328
1305,2020_ted_A.mtx,10605,10605,424587,288512,10970112,434777088
1306,0113_GD95_c.mtx,62,62,287,896,19456,293888
1307,0737_reorientation_1.mtx,677,677,7326,38592,560384,7501824
1308,1532_lowThrust_3.mtx,7064,7064,80645,412032,6025984,82580480
1309,2296_Maragal_7.mtx,46845,26564,1200537,9434880,95337728,1229349888
1310,0152_bfwa62.mtx,62,62,450,896,30720,460800
1311,1559_t2d_q9.mtx,9801,9801,87025,272064,4353792,89113600
1312,1525_pesa.mtx,11738,11738,79566,738432,8646912,81475584
1313,1702_fome12.mtx,24284,48920,142528,8275008,35858688,145948672
1314,0741_cavity04.mtx,317,317,7327,10688,283904,7502848
1315,1383_cryg10000.mtx,10000,10000,49699,276096,3142400,50891776
1316,0555_lp_scsd6.mtx,147,1350,4316,12288,214784,4419584
1317,1704_pltexpa.mtx,26894,70364,143059,926272,14634240,146492416
1318,1324_freeFlyingRobot_15.mtx,6038,6038,43378,175552,2879232,44419072
1319,0604_rel6.mtx,2340,157,5101,26624,507392,5223424
1320,0350_M10PI_n.mtx,682,682,1633,13696,169216,1672192
1321,0187_rel5.mtx,340,35,656,1536,41216,671744
1322,1642_g7jac040.mtx,11790,11790,114671,1456768,14134528,117423104
1323,2277_pds-100.mtx,156243,514577,1096002,48179584,259205376,1122306048
1324,2606_boneS01.mtx,127224,127224,6715152,9902336,197018112,6876315648
1325,1766_dictionary28.mtx,52652,52652,178076,4287552,32142336,182349824
1326,2135_tomographic1.mtx,73159,59498,647495,10891520,72453120,663034880
1327,0914_adder_dcop_34.mtx,1813,1813,11246,239872,1589504,11515904
1328,1607_n4c6-b4.mtx,20058,5970,100290,565248,9896448,102696960
1329,0893_adder_dcop_64.mtx,1813,1813,11246,239872,1589504,11515904
1330,2454_net4-1.mtx,88343,88343,2441727,15610496,232894976,2500328448
1331,2316_Maragal_8.mtx,33212,75077,1308415,16194816,158034944,1339816960
1332,1111_G35.mtx,2000,2000,23556,617856,5267200,24121344
1333,1315_dw4096.mtx,8192,8192,41746,164608,2681856,42747904
1334,0279_rajat14.mtx,180,180,1503,4672,92928,1539072
1335,1198_lpi_greenbea.mtx,2393,5596,31074,178624,2544384,31819776
1336,2335_rgg_n_2_17_s0.mtx,131072,131072,1457506,21714560,327305984,1492486144
1337,0912_adder_dcop_37.mtx,1813,1813,11246,239872,1589504,11515904
1338,1674_bodyy5.mtx,18589,18589,129281,547328,8390656,132383744
1339,2409_conf5_4-8x8-05.mtx,49152,49152,1916928,3211264,65011712,1962934272
1340,1412_ex7.mtx,1633,1633,54543,73024,2125056,55852032
1341,0382_mk11-b1.mtx,990,55,1980,10624,188672,2027520
1342,0009_rel3.mtx,12,5,18,64,1024,18432
1343,0323_oscil_dcop_31.mtx,430,430,1544,14080,171776,1581056
1344,0588_well1033.mtx,1033,320,4732,32768,430592,4845568
1345,0603_de080285.mtx,936,1908,5082,39680,588544,5203968
1346,0848_cage8.mtx,1015,1015,11003,46464,935936,11267072
1347,1754_SiH4.mtx,5041,5041,171903,732416,12454144,176028672
1348,1771_sctap1-2r.mtx,28830,63426,186366,1037248,19797248,190838784
1349,2069_c-67.mtx,57975,57975,531935,2145664,34675712,544701440
1350,2361_coAuthorsCiteseer.mtx,227320,227320,1628268,27732480,174052096,1667346432
1351,0266_bibd_15_3.mtx,105,455,1365,5696,124672,1397760
1352,1454_gen.mtx,769,2561,63086,202496,3604736,64600064
1353,1025_freeFlyingRobot_4.mtx,2358,2358,18218,72512,1145600,18655232
1354,2182_lhr34.mtx,35152,35152,764014,1166272,32252416,782350336
1355,2538_debr.mtx,1048576,1048576,4194298,16776960,268434432,4294961152
1356,1682_c-39.mtx,9271,9271,136811,667264,8625152,140094464
1357,1461_rosen10.mtx,2056,6152,64192,49216,1180160,65732608
1358,1866_bcsstk25.mtx,15439,15439,252241,738368,14616064,258294784
1359,1337_beause.mtx,497,507,44551,62528,2251008,45620224
1360,1584_epb1.mtx,14734,14734,95053,409536,6092800,97334272
1361,1067_kineticBatchReactor_1.mtx,2052,2052,20600,130752,1848832,21094400
1362,0173_Trec8.mtx,23,84,549,704,22272,562176
1363,2682_memchip.mtx,2707524,2707524,14810202,97913216,1238536704,15165646848
1364,2830_rgg_n_2_24_s0.mtx,16777216,16777216,265114400,13519192256,66919272960,271477145600
1365,0443_lp_finnis.mtx,497,1064,2760,28992,398848,2826240
1366,1072_sherman5.mtx,3312,3312,20793,90752,1193984,21292032
1367,1722_model10.mtx,4400,16819,150372,560128,8005632,153980928
1368,0778_N_pid.mtx,3625,3923,8054,138560,1044224,8247296
1369,2169_id2010.mtx,149842,149842,728264,30416064,163596032,745742336
1370,0311_oscil_dcop_36.mtx,430,430,1544,14080,171776,1581056
1371,0262_S10PI_n1.mtx,528,528,1317,10816,120576,1348608
1372,1656_conf5_0-4x4-10.mtx,3072,3072,119808,192512,4063232,122683392
1373,1146_model8.mtx,2896,6464,25277,125056,2225408,25883648
1374,0763_jagmesh5.mtx,1180,1180,7750,32640,547584,7936000
1375,1417_model9.mtx,2879,10939,55956,207232,3172352,57298944
1376,1936_fe_body.mtx,45087,45087,327468,1745536,27027456,335327232
1377,2215_fp.mtx,7548,7548,848553,1403776,33935616,868918272
1378,2601_TEM152078.mtx,152078,152078,6459326,16179392,251975168,6614349824
1379,2080_c-58.mtx,37595,37595,552557,5119232,49167616,565818368
1380,0327_oscil_dcop_33.mtx,430,430,1544,14080,171776,1581056
1381,1241_reorientation_5.mtx,2904,2904,35590,164544,2442496,36444160
1382,1226_gemat11.mtx,4929,4929,33185,353024,3110400,33981440
1383,2386_karted.mtx,46502,133115,1770349,18532736,318504448,1812837376
1384,2542_gupta2.mtx,62064,62064,4248286,11849664,321146880,4350244864
1385,0574_l9.mtx,244,1483,4659,15360,221952,4770816
1386,0160_bcspwr03.mtx,118,118,476,2560,44032,487424
1387,0300_oscil_dcop_29.mtx,430,430,1544,14080,171776,1581056
1388,0736_iiasa.mtx,669,3639,7317,54336,857344,7492608
1389,0696_dwt_503.mtx,503,503,6027,21504,368128,6171648
1390,1301_G22.mtx,2000,2000,39980,923264,9466112,40939520
1391,1693_cavity20.mtx,4562,4562,138187,186880,5005056,141503488
1392,1683_abtaha2.mtx,37932,331,137228,1600640,17481984,140521472
1393,1377_bips07_1693.mtx,13275,13275,49044,502400,5362944,50221056
1394,1921_crystk01.mtx,4875,4875,315891,355392,8598784,323472384
1395,1629_lp_pds_10.mtx,16558,49932,107605,4506624,25135360,110187520
1396,0638_fpga_dcop_05.mtx,1220,1220,5852,45184,632320,5992448
1397,1978_vsp_south31_slptsk.mtx,39668,39668,379828,7104384,52766208,388943872
1398,0293_oscil_dcop_17.mtx,430,430,1544,14080,171776,1581056
1399,2159_image_interp.mtx,240000,120000,711683,2875392,45899008,728763392
1400,0754_dwt_878.mtx,878,878,7448,18368,391168,7626752
1401,0783_cep1.mtx,1521,4769,8233,36416,762112,8430592
1402,0408_poisson2D.mtx,367,367,2417,31552,463360,2475008
1403,0442_lp_scfxm1.mtx,330,600,2732,12736,247296,2797568
1404,2047_g7jac120.mtx,35550,35550,475296,6854912,63265280,486703104
1405,0822_pores_2.mtx,1224,1224,9613,41280,492032,9843712
1406,0861_adder_dcop_08.mtx,1813,1813,11242,239744,1588992,11511808
1407,1127_model3.mtx,1609,4578,23974,157824,2005248,24549376
