index,mtx,m,n,nnz,mp16,mp4,mpnz
2070,1406_beaflw.mtx,497,507,53403,981,10122,53403
2071,0307_oscil_dcop_26.mtx,430,430,1544,220,671,1544
2072,1484_aug3d.mtx,24300,24300,69984,8076,31064,69984
2073,0134_can_73.mtx,73,73,377,17,137,377
2074,1790_lowThrust_5.mtx,16262,16262,198369,13461,52281,198369
2075,1756_bratu3d.mtx,27792,27792,173796,17395,67796,173796
2076,0344_TF11.mtx,216,236,1607,95,629,1607
2077,0005_GL7d10.mtx,1,60,8,3,6,8
2078,1504_descriptor_xingo6u.mtx,20738,20738,73916,11165,23256,73916
2079,0950_Trefethen_700.mtx,700,700,12654,446,2465,12654
2080,2240_scircuit.mtx,170998,170998,958936,169103,393335,958936
2081,1344_bcsstk23.mtx,3134,3134,45178,2006,10552,45178
2082,1758_nasa2910(0).mtx,2910,2910,174296,2650,20508,174296
2083,1677_cat_ears_4_4.mtx,19020,44448,132888,40841,94121,132888
2084,0660_fpga_dcop_40.mtx,1220,1220,5892,706,2483,5892
2085,0048_Stranke94.mtx,10,10,90,1,9,90
2086,0470_ch7-9-b1.mtx,1512,63,3024,253,1094,3024
2087,2592_consph.mtx,83334,83334,6010480,138147,684084,6010480
2088,1643_g7jac040sc.mtx,11790,11790,114671,22762,55213,114671
2089,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,2546858,6092349,6539532
2090,1012_LeGresley_2508.mtx,2508,2508,16727,1788,8379,16727
2091,2727_333SP.mtx,3712815,3712815,22217266,8064185,11740164,22217266
2092,0364_dwt_209.mtx,209,209,1743,120,545,1743
2093,0815_G20.mtx,800,800,9344,2172,7336,9344
2094,1305_freeFlyingRobot_11.mtx,5438,5438,40054,2672,11001,40054
2095,1995_nemeth05.mtx,9506,9506,394808,3717,40581,394808
2096,1916_c-61.mtx,43618,43618,310016,41637,100629,310016
2097,2242_transient.mtx,178866,178866,961790,155382,439768,961790
2098,0880_adder_dcop_62.mtx,1813,1813,11246,3748,6209,11246
2099,2005_rail582.mtx,582,56097,402290,44523,127880,402290
2100,2736_NLR.mtx,4163763,4163763,24975952,13156592,16411730,24975952
2101,1729_hangGlider_5.mtx,16011,16011,155246,10836,42936,155246
2102,2233_NotreDame_www.mtx,325729,325729,929849,122655,308874,929849
2103,0726_ukerbe1_dual.mtx,1866,1866,7076,707,2645,7076
2104,1933_pwt.mtx,36519,36519,326107,21081,96938,326107
2105,2438_wheel_601.mtx,902103,723605,2170814,1326864,1525348,2170814
2106,2190_vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,416617,547871,778736
2107,2207_sgpf5y6.mtx,246077,312540,831976,107761,360717,831976
2108,2605_shipsec8.mtx,114919,114919,6653399,139211,745054,6653399
2109,0164_west0167.mtx,167,167,507,45,194,507
2110,1340_kineticBatchReactor_2.mtx,4361,4361,44840,3999,14344,44840
2111,0232_fs_183_4.mtx,183,183,1069,109,430,1069
2112,1710_bauru5727.mtx,40366,40366,145019,21042,51211,145019
2113,1307_Franz7.mtx,10164,1740,40424,3939,16769,40424
2114,2661_kim2.mtx,456976,456976,11330020,312987,1701850,11330020
2115,0530_n4c6-b2.mtx,1330,210,3990,306,1492,3990
2116,1781_CAG_mat1916.mtx,1916,1916,195985,11225,67766,195985
2117,1299_G31.mtx,2000,2000,39980,14441,37062,39980
2118,2703_af_shell6.mtx,504855,504855,17588875,252226,1687832,17588875
2119,1557_fv3.mtx,9801,9801,87025,4251,17007,87025
2120,0824_p2756.mtx,755,3511,9692,1138,3708,9692
2121,1272_lp_nug12.mtx,3192,8856,38304,12826,24336,38304
2122,0369_tumorAntiAngiogenesis_1.mtx,205,205,1783,98,403,1783
2123,1845_fome20.mtx,33874,108175,232647,153041,212879,232647
2124,1956_mark3jac120.mtx,54929,54929,342475,76468,196558,342475
2125,1366_mhd1280a.mtx,1280,1280,47906,472,4017,47906
2126,0459_wm1.mtx,207,277,2909,99,514,2909
2127,2230_ne2010.mtx,193352,193352,913854,460899,754408,913854
2128,1823_ABACUS_shell_md.mtx,23412,23412,218484,27668,133999,218484
2129,2149_TSOPF_RS_b39_c19.mtx,38098,38098,684206,14345,85626,684206
2130,0051_ch4-4-b3.mtx,24,96,96,9,51,96
2131,0441_lshp_406.mtx,406,406,2716,198,780,2716
2132,2495_3dtube.mtx,45330,45330,3213618,64738,333827,3213618
2133,1170_lp_truss.mtx,1000,8806,27836,2642,9424,27836
2134,1735_g7jac050sc.mtx,14760,14760,157990,32912,78224,157990
2135,0375_p0548.mtx,176,724,1887,178,763,1887
2136,1193_plbuckle.mtx,1282,1282,30644,589,5231,30644
2137,1583_lp_qap15.mtx,6330,22275,94950,39102,63108,94950
2138,0820_mk10-b2.mtx,3150,630,9450,987,4136,9450
2139,1975_flower_8_4.mtx,55081,125361,375266,177300,323784,375266
2140,0277_can_187.mtx,187,187,1491,62,359,1491
2141,0281_GL7d11.mtx,1019,60,1513,186,1112,1513
2142,0718_can_715.mtx,715,715,6665,391,1729,6665
2143,2248_pkustk01.mtx,22044,22044,979380,28380,118205,979380
2144,0836_SciMet.mtx,3084,3084,10413,6352,9272,10413
2145,2762_vas_stokes_1M.mtx,1090664,1090664,34767207,3228533,10042192,34767207
2146,1053_G47.mtx,1000,1000,19980,3929,17185,19980
2147,0900_adder_dcop_22.mtx,1813,1813,11246,3748,6209,11246
2148,2067_ted_AB.mtx,10605,10605,522387,6322,59759,522387
2149,2494_amazon0312.mtx,400727,400727,3200440,1612816,2001821,3200440
2150,1762_t2dah_a.mtx,11445,11445,176117,6856,34578,176117
2151,1695_cavity17.mtx,4562,4562,138187,2920,19551,138187
2152,0468_bibd_12_4.mtx,66,495,2970,121,824,2970
2153,1726_cari.mtx,400,1200,152800,675,10200,152800
2154,2271_ibm_matrix_2.mtx,51448,51448,1056610,44865,177470,1056610
2155,2124_rajat28.mtx,87190,87190,607235,86080,238919,607235
2156,1494_EX4(0).mtx,2600,2600,71760,5959,29311,71760
2157,1364_gemat1.mtx,4929,10595,47369,6856,16430,47369
2158,2110_pds-50.mtx,83060,275814,590833,396848,542635,590833
2159,0168_lnsp_131.mtx,131,131,536,37,219,536
2160,1966_a0nsdsil.mtx,80016,80016,355034,36564,93756,355034
2161,1747_Muu.mtx,7102,7102,170134,5146,29840,170134
2162,0100_n3c5-b7.mtx,30,120,240,14,87,240
2163,0853_adder_dcop_01.mtx,1813,1813,11156,3747,6191,11156
2164,0084_pores_1.mtx,30,30,180,4,40,180
2165,2516_mycielskian14.mtx,12287,12287,3695512,93599,784269,3695512
2166,2698_af_1_k101.mtx,503625,503625,17550675,257725,1680245,17550675
2167,1113_G38.mtx,2000,2000,23558,9691,20563,23558
2168,1516_cavity14.mtx,2597,2597,76367,1640,11139,76367
2169,1220_cavity08.mtx,1182,1182,32747,732,4695,32747
2170,0253_mk10-b1.mtx,630,45,1260,94,471,1260
2171,0984_pde2961.mtx,2961,2961,14585,1282,5107,14585
2172,2134_rajat17.mtx,94294,94294,641159,89210,253114,641159
2173,1626_as-caida.mtx,31379,31379,106762,80180,98648,106762
2174,2747_wiki-topcats.mtx,1791489,1791489,28511807,15424391,21703224,28511807
2175,0348_lpi_refinery.mtx,323,464,1626,209,698,1626
2176,1634_baxter.mtx,27441,30733,111576,28348,55087,111576
2177,2688_TSOPF_RS_b2383.mtx,38120,38120,16171169,88588,1077685,16171169
2178,2193_ky2010.mtx,161672,161672,787778,417613,673122,787778
2179,2086_stokes128.mtx,49666,49666,558594,30921,123657,558594
2180,0115_curtis54.mtx,54,54,291,14,70,291
2181,1435_meg1.mtx,2904,2904,58142,1800,7555,58142
2182,0227_GD00_c.mtx,638,638,1041,424,825,1041
2183,1989_c-54.mtx,31793,31793,391693,26942,99315,391693
2184,1007_rosen8.mtx,520,1544,16058,193,1154,16058
2185,0769_cat_ears_2_4.mtx,1009,2689,7982,1320,4613,7982
2186,1041_wang1.mtx,2903,2903,19093,882,4652,19093
2187,0347_bcspwr05.mtx,443,443,1623,494,955,1623
2188,2714_eu-2005.mtx,862664,862664,19235140,1647807,4387337,19235140
2189,0841_rotor2.mtx,791,791,10685,260,1414,10685
2190,1425_ch8-8-b2.mtx,18816,1568,56448,5726,23077,56448
2191,2570_tmt_sym.mtx,726713,726713,5080961,315840,1269079,5080961
2192,2021_ncvxqp5.mtx,62500,62500,424966,74853,268624,424966
2193,0877_adder_dcop_58.mtx,1813,1813,11246,3748,6209,11246
2194,1285_jan99jac020.mtx,6774,6774,38692,8370,16847,38692
2195,0906_adder_dcop_33.mtx,1813,1813,11246,3748,6209,11246
2196,0601_lpi_klein2.mtx,477,531,5062,139,1074,5062
2197,0602_Roget.mtx,1022,1022,5075,1421,3364,5075
2198,2673_JP.mtx,87616,67320,13734559,2387684,5693505,13734559
2199,1698_cca.mtx,49152,49152,139264,39936,77824,139264
2200,2096_c-68.mtx,64810,64810,566006,93369,189087,566006
2201,1212_Goodwin_010.mtx,1182,1182,32282,747,6017,32282
2202,0578_cdde2.mtx,961,961,4681,299,1639,4681
2203,0446_problem1.mtx,415,415,2779,332,1116,2779
2204,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,198598,203293,203610
2205,0255_n3c5-b4.mtx,252,210,1260,85,444,1260
2206,1637_scsd8-2b.mtx,5130,35910,112770,5439,24088,112770
2207,0022_mycielskian4.mtx,11,11,40,1,9,40
2208,0508_bcsstm24.mtx,3562,3562,3562,223,891,3562
2209,2246_sinc18.mtx,16428,16428,973826,77130,290352,973826
2210,2569_mono_500Hz.mtx,169410,169410,5036288,1008969,2163173,5036288
2211,0749_fpga_trans_01.mtx,1220,1220,7382,825,3089,7382
2212,2204_nj2010.mtx,169588,169588,829912,452889,679505,829912
2213,2665_troll.mtx,213453,213453,11985111,199297,1264122,11985111
2214,0934_G52.mtx,1000,1000,11832,3261,9575,11832
2215,0599_M40PI_n1.mtx,2028,2028,5007,471,1596,5007
2216,0085_wheel_5_1.mtx,57,61,182,16,112,182
2217,2575_F2.mtx,71505,71505,5294285,259554,866261,5294285
2218,2108_stat96v1.mtx,5995,197472,588798,15753,78880,588798
2219,2523_barrier2-2.mtx,113076,113076,3805068,586134,1484403,3805068
2220,1792_world.mtx,34506,67147,198883,19823,74374,198883
2221,0353_lpi_qual.mtx,323,464,1646,211,705,1646
2222,0977_Erdos972.mtx,5488,5488,14170,9505,13614,14170
2223,0703_lowThrust_1.mtx,584,584,6133,534,1829,6133
2224,2160_Zd_Jac3_db.mtx,22835,22835,713907,18469,148947,713907
2225,2618_G3_circuit.mtx,1585478,1585478,7660826,1299565,3001812,7660826
2226,0666_fpga_dcop_39.mtx,1220,1220,5892,706,2483,5892
2227,2567_ecology1.mtx,1000000,1000000,4996000,436250,1247500,4996000
2228,2310_ok2010.mtx,269118,269118,1274148,816651,1117236,1274148
2229,0554_fs_541_1.mtx,541,541,4285,377,1240,4285
2230,1972_RFdevice.mtx,74104,74104,365580,38540,154040,365580
2231,2239_ASIC_100k.mtx,99340,99340,954163,132626,329414,954163
2232,0206_n3c5-b6.mtx,120,210,840,54,246,840
2233,0056_p0033.mtx,15,48,113,3,27,113
2234,0507_lp_shell.mtx,536,1777,3558,671,1767,3558
2235,2445_ASIC_680ks.mtx,682712,682712,2329176,280636,748626,2329176
2236,1974_c-53.mtx,30235,30235,372213,20740,75341,372213
2237,1655_conf6_0-4x4-20.mtx,3072,3072,119808,3008,15872,119808
2238,2349_nemeth26.mtx,9506,9506,1511760,8869,124057,1511760
2239,2470_GL7d23.mtx,105054,349443,2695430,2588697,2687154,2695430
2240,1664_hi2010.mtx,25016,25016,124126,72235,102019,124126
2241,0304_oscil_dcop_10.mtx,430,430,1544,220,671,1544
2242,1189_ch7-6-b5.mtx,5040,15120,30240,6148,17264,30240
2243,0037_klein-b1.mtx,30,10,60,2,17,60
2244,0652_fpga_dcop_44.mtx,1220,1220,5892,706,2483,5892
2245,2784_af_shell10.mtx,1508065,1508065,52672325,809691,5043429,52672325
2246,1948_me2010.mtx,69518,69518,335476,178965,274299,335476
2247,2103_crystm03.mtx,24696,24696,583770,29516,149350,583770
2248,0418_dwa512.mtx,512,512,2480,106,592,2480
2249,0845_plddb.mtx,3069,5049,10839,1149,4452,10839
2250,2511_ca2010.mtx,710145,710145,3489366,2356340,3034140,3489366
2251,1101_c-20.mtx,2921,2921,22685,1769,5583,22685
2252,1560_t2d_q4.mtx,9801,9801,87025,4251,17007,87025
2253,0979_bibd_17_4.mtx,136,2380,14280,637,4187,14280
2254,1379_delaunay_n13.mtx,8192,8192,49094,6528,20564,49094
2255,1609_Franz8.mtx,16728,7176,100368,6037,24378,100368
2256,1680_bodyy6.mtx,19366,19366,134748,8957,34290,134748
2257,0682_fpga_dcop_28.mtx,1220,1220,5892,706,2483,5892
2258,0520_sherman4.mtx,1104,1104,3786,273,1090,3786
2259,1357_Oregon-1.mtx,11492,11492,46818,27643,40252,46818
2260,1769_nemsemm2.mtx,6943,48878,182012,12011,51180,182012
2261,0812_G15.mtx,800,800,9322,2182,7290,9322
2262,0775_lp_sierra.mtx,1227,2735,8001,710,3242,8001
2263,0607_de063157.mtx,936,1908,5119,621,2322,5119
2264,0086_GD96_b.mtx,111,111,193,14,94,193
2265,2517_power197k.mtx,197156,197156,3698357,536329,1426059,3698357
2266,1088_sctap1-2c.mtx,3390,7458,21854,2260,8963,21854
2267,0222_ck104.mtx,104,104,992,33,124,992
2268,1539_gen2.mtx,1121,3264,81855,3413,16279,81855
2269,2023_loc-Brightkite.mtx,58228,58228,428156,216039,316612,428156
2270,2537_iChem_Jacobian.mtx,274087,274087,4137369,320221,1400608,4137369
2271,2707_af_shell3.mtx,504855,504855,17588875,252226,1687832,17588875
2272,0072_lp_sc50b.mtx,50,78,148,12,56,148
2273,0559_ex1.mtx,216,216,4352,86,794,4352
2274,2772_mawi_201512012345.mtx,18571154,18571154,38040320,4905247,12247357,38040320
2275,2408_conf6_0-8x8-30.mtx,49152,49152,1916928,50176,253952,1916928
2276,2015_onera_dual.mtx,85567,85567,419201,75228,198668,419201
2277,0475_cage7.mtx,340,340,3084,212,1083,3084
2278,1473_flowmeter0.mtx,9669,9669,67391,7027,32008,67391
2279,0241_lp_lotfi.mtx,153,366,1136,118,541,1136
2280,2044_wathen100.mtx,30401,30401,471601,18747,78101,471601
2281,1937_shallow_water1.mtx,81920,81920,327680,20480,81920,327680
2282,0572_bibd_11_5.mtx,55,462,4620,104,934,4620
2283,2384_Lin.mtx,256000,256000,1766400,104400,436800,1766400
2284,1941_Franz11.mtx,47104,30144,329728,19632,92576,329728
2285,1843_lhr10c.mtx,10672,10672,232633,5497,38174,232633
2286,1291_freeFlyingRobot_9.mtx,4778,4778,39964,2359,9258,39964
2287,0402_Chebyshev1.mtx,261,261,2319,64,260,2319
2288,2520_s4dkt3m2.mtx,90449,90449,3753461,50602,343587,3753461
2289,0670_fpga_dcop_38.mtx,1220,1220,5892,706,2483,5892
2290,0004_Trec4.mtx,2,3,3,1,1,3
2291,2228_fe_tooth.mtx,78136,78136,905182,106692,346227,905182
2292,2295_az2010.mtx,241666,241666,1196094,814663,1026292,1196094
2293,2055_fxm4_6(0).mtx,18892,18892,497844,58093,130783,497844
2294,0636_spaceStation_2.mtx,329,329,5817,208,1222,5817
2295,0018_n3c4-b4.mtx,6,15,30,1,7,30
2296,1800_g7jac060.mtx,17730,17730,203316,43561,102425,203316
2297,1130_soc-sign-bitcoin-alpha.mtx,3783,3783,24186,8230,18145,24186
2298,0684_fpga_dcop_20.mtx,1220,1220,5892,706,2483,5892
2299,2320_relat8.mtx,345688,12347,1334038,583680,898698,1334038
2300,0804_jagmesh6.mtx,1377,1377,8993,575,2571,8993
2301,2194_m133-b3.mtx,200200,200200,800800,222723,520155,800800
2302,0064_p0040.mtx,23,63,133,7,31,133
2303,1393_n3c6-b7.mtx,6435,6435,51480,4398,16896,51480
2304,1500_slptsk.mtx,2861,3347,72465,3093,36944,72465
2305,1902_Reuters911.mtx,13332,13332,296076,195342,272313,296076
2306,0228_lp_nug05.mtx,210,225,1050,150,578,1050
2307,1922_lp_osa_14.mtx,2337,54797,317097,24735,114962,317097
2308,1873_ex19.mtx,12005,12005,259879,9101,45356,259879
2309,1899_sinc12.mtx,7500,7500,294986,19988,89751,294986
2310,0595_plsk1919.mtx,1919,1919,4831,339,1362,4831
2311,1024_lp_cre_a.mtx,3516,7248,18168,2304,7447,18168
2312,1568_big_dual.mtx,30269,30269,89858,29698,70344,89858
2313,2715_wikipedia-20051105.mtx,1634989,1634989,19753078,16217370,18092908,19753078
2314,2485_cfd2.mtx,123440,123440,3087898,118127,628776,3087898
2315,1988_garon2.mtx,13535,13535,390607,27944,107402,390607
2316,0036_klein-b2.mtx,20,30,60,3,22,60
2317,2718_fem_hifreq_circuit.mtx,491100,491100,20239237,1439004,3607971,20239237
2318,1416_nemspmm1.mtx,2372,8903,55867,3515,13455,55867
2319,2073_psmigr_2.mtx,3140,3140,540022,36138,228987,540022
2320,0680_fpga_dcop_15.mtx,1220,1220,5892,706,2483,5892
2321,1029_mhd3200b.mtx,3200,3200,18316,598,2392,18316
2322,0422_dwt_307.mtx,307,307,2523,120,637,2523
2323,2181_lhr34c.mtx,35152,35152,764014,18223,125986,764014
2324,2506_ch8-8-b5.mtx,564480,376320,3386880,473954,1633423,3386880
2325,2702_af_shell8.mtx,504855,504855,17588875,252226,1687832,17588875
2326,0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,152,602,2699
2327,0050_GD95_b.mtx,73,73,96,15,53,96
2328,0238_rdb200l.mtx,200,200,1120,59,220,1120
2329,1814_c-47.mtx,15343,15343,211401,16911,70394,211401
2330,1743_c-48.mtx,18354,18354,166080,19174,51137,166080
2331,2770_GL7d19.mtx,1911130,1955309,37322725,37156702,37310731,37322725
2332,0631_lp_bnl1.mtx,643,1586,5532,607,2486,5532
2333,2836_Queen_4147.mtx,4147110,4147110,329499284,6476661,38817698,329499284
2334,1439_G59.mtx,5000,5000,59140,35248,55144,59140
2335,2631_torso1.mtx,116158,116158,8516500,102163,723957,8516500
2336,2607_TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,37871,456910,6761100
2337,0104_IG5-6.mtx,30,77,251,7,67,251
2338,1992_nemeth04.mtx,9506,9506,394808,3717,40581,394808
2339,0286_oscil_dcop_43.mtx,430,430,1544,220,671,1544
2340,0674_fpga_dcop_19.mtx,1220,1220,5892,706,2483,5892
2341,2148_heart3.mtx,2339,2339,682797,5127,55167,682797
2342,1427_MISKnowledgeMap.mtx,2427,2427,57022,20342,51724,57022
2343,1901_EX6(0).mtx,6545,6545,295680,24153,114765,295680
2344,0907_adder_dcop_02.mtx,1813,1813,11246,3748,6209,11246
2345,0073_GD99_c.mtx,105,105,149,36,106,149
2346,0121_impcol_b.mtx,59,59,312,12,68,312
2347,1501_air04.mtx,823,8904,72965,6184,20829,72965
2348,1838_onetone2.mtx,36057,36057,227628,34584,105463,227628
2349,2508_Chevron3.mtx,381381,381381,3413113,166543,665659,3413113
2350,2441_exdata_1.mtx,6001,6001,2269501,10808,148499,2269501
2351,1345_TS.mtx,2142,2142,45262,811,5390,45262
2352,2790_GAP-road.mtx,23947347,23947347,57708624,21937584,42000867,57708624
2353,2479_ramage02.mtx,16830,16830,2866352,39722,383114,2866352
2354,1463_p2p-Gnutella24.mtx,26518,26518,65369,46274,50953,65369
2355,1149_lp_degen3.mtx,1503,2604,25432,2044,8053,25432
2356,2010_nemeth11.mtx,9506,9506,408264,3779,41329,408264
2357,0111_ex5.mtx,27,27,279,4,47,279
2358,2701_af_shell9.mtx,504855,504855,17588875,252226,1687832,17588875
2359,1563_cis-n4c6-b13.mtx,6300,25605,88200,10354,40416,88200
2360,0130_chesapeake.mtx,39,39,340,9,77,340
2361,1508_kineticBatchReactor_4.mtx,7105,7105,74869,6504,23890,74869
2362,1480_ex3sta1.mtx,17443,17516,68779,7145,28940,68779
2363,0478_ch8-8-b1.mtx,1568,64,3136,260,1117,3136
2364,1601_sctap1-2b.mtx,15390,33858,99454,10310,40763,99454
2365,0573_rdb800l.mtx,800,800,4640,320,940,4640
2366,0919_adder_dcop_45.mtx,1813,1813,11246,3748,6209,11246
2367,1460_rajat07.mtx,14842,14842,63913,13516,32735,63913
2368,0621_dynamicSoaringProblem_1.mtx,647,647,5367,363,1417,5367
2369,2262_gyro_k.mtx,17361,17361,1021159,38982,158709,1021159
2370,1286_jan99jac020sc.mtx,6774,6774,38692,8370,16847,38692
2371,1812_mk12-b3.mtx,51975,13860,207900,25923,99528,207900
2372,0315_oscil_dcop_37.mtx,430,430,1544,220,671,1544
2373,2212_soc-sign-epinions.mtx,131828,131828,841372,595721,732272,841372
2374,1705_ted_B.mtx,10605,10605,144579,2347,22168,144579
2375,0203_bcsstm19.mtx,817,817,817,52,205,817
2376,2781_hugetrace-00020.mtx,16002413,16002413,47997626,21534199,30004063,47997626
2377,0729_can_634.mtx,634,634,7228,542,2137,7228
2378,1740_lock3491.mtx,3491,3491,160444,2163,14291,160444
2379,2203_rel8.mtx,345688,12347,821839,330745,534636,821839
2380,2844_mycielskian19.mtx,393215,393215,903194710,23068532,192654028,903194710
2381,0939_lutz30-23-b6.mtx,1716,3003,12012,1356,5842,12012
2382,0806_laser.mtx,3002,3002,9000,566,1755,9000
2383,1971_c-65.mtx,48066,48066,360528,46043,105497,360528
2384,1391_abtaha1.mtx,14596,209,51307,7667,25742,51307
2385,2766_sx-stackoverflow.mtx,2601977,2601977,36233450,34257326,35361468,36233450
2386,1458_bayer02.mtx,13935,13935,63679,6651,24956,63679
2387,1230_G60.mtx,7000,7000,34296,31355,34091,34296
2388,1083_ch6-6-b4.mtx,4320,5400,21600,3187,10766,21600
2389,1322_rajat01.mtx,6833,6833,43250,4493,15810,43250
2390,1737_bayer04.mtx,20545,20545,159082,9297,37587,159082
2391,0477_bcsstk20.mtx,485,485,3135,91,704,3135
2392,2284_landmark.mtx,71952,2704,1151232,26639,140524,1151232
2393,2156_c-72.mtx,84064,84064,707558,93134,216558,707558
2394,0612_nos5.mtx,468,468,5172,240,1411,5172
2395,0370_sphere3.mtx,258,258,1794,77,583,1794
2396,0242_flower_7_1.mtx,463,393,1178,518,946,1178
2397,1145_shermanACa.mtx,3432,3432,25220,7150,13346,25220
2398,1268_poli3.mtx,16955,16955,37849,14564,20575,37849
2399,2042_OPF_10000.mtx,43887,43887,467711,38905,125724,467711
2400,1361_nl.mtx,7039,15325,47035,11167,27899,47035
2401,1697_rail_20209.mtx,20209,20209,139233,21920,65113,139233
2402,2347_nemeth23.mtx,9506,9506,1506810,8869,122073,1506810
2403,1571_air03.mtx,124,10757,91028,2965,22588,91028
2404,1159_bcsstk21.mtx,3600,3600,26600,1515,8920,26600
2405,0513_bfwa398.mtx,398,398,3678,193,1206,3678
2406,0774_G33.mtx,2000,2000,8000,625,3460,8000
2407,1860_astro-ph.mtx,16706,16706,242502,88266,124567,242502
2408,2744_cage14.mtx,1505785,1505785,27130349,3349570,9389593,27130349
2409,0522_QRpivot.mtx,660,749,3808,296,1207,3808
2410,2627_PR02R.mtx,161070,161070,8185136,147394,1095673,8185136
2411,1724_wing_nodal.mtx,10937,10937,150976,116078,146053,150976
2412,2377_venkat01.mtx,62424,62424,1717792,74500,107362,1717792
2413,1969_lp_ken_18.mtx,105127,154699,358171,149167,229187,358171
2414,0054_rel4.mtx,66,12,104,2,16,104
2415,1496_bibd_14_7.mtx,91,3432,72072,1142,11809,72072
2416,0385_mesh2e1.mtx,306,306,2018,158,557,2018
2417,0488_dwt_346.mtx,346,346,3226,120,927,3226
2418,1267_lp_d6cube.mtx,415,6184,37704,4751,15571,37704
2419,0411_lp_israel.mtx,174,316,2443,89,509,2443
2420,2543_pkustk10.mtx,80676,80676,4308984,96653,409005,4308984
2421,0628_lp_scfxm2.mtx,660,1200,5469,395,1963,5469
2422,0118_mesh1e1.mtx,48,48,306,9,94,306
2423,2200_nemeth19.mtx,9506,9506,818302,5335,65239,818302
2424,2089_cage11.mtx,39082,39082,559722,63479,208393,559722
2425,1477_mhd3200a.mtx,3200,3200,68026,598,8373,68026
2426,0982_adder_trans_01.mtx,1814,1814,14579,4988,8491,14579
2427,2685_patents.mtx,3774768,3774768,14970767,14574426,14789216,14970767
2428,0558_GL6_D_9.mtx,340,545,4349,650,2947,4349
2429,0732_lp_nug08.mtx,912,1632,7296,1706,4448,7296
2430,0653_fpga_dcop_43.mtx,1220,1220,5892,706,2483,5892
2431,1830_s3rmt3m1.mtx,5489,5489,219521,2586,21283,219521
2432,1581_bayer10.mtx,13436,13436,94926,6255,24694,94926
2433,1066_pcb1000.mtx,1565,2820,20463,4197,9908,20463
2434,0249_ash608.mtx,608,188,1216,89,452,1216
2435,0575_bp_1000.mtx,822,822,4661,1168,2712,4661
2436,0954_fxm2-6.mtx,1520,2845,12812,960,4557,12812
2437,1367_circuit_3.mtx,12127,12127,48137,6278,18058,48137
2438,2185_trans5.mtx,116835,116835,766396,82277,278914,766396
2439,0183_GD01_Acap.mtx,953,953,645,473,622,645
2440,1445_air02.mtx,50,6774,61555,1429,12103,61555
2441,0165_lesmis.mtx,77,77,508,25,137,508
2442,2213_ss1.mtx,205282,205282,845089,135528,468379,845089
2443,2699_af_5_k101.mtx,503625,503625,17550675,257725,1680245,17550675
2444,1171_bayer07.mtx,3268,3268,27836,1318,5369,27836
2445,0092_dwt_72.mtx,72,72,222,13,70,222
2446,2756_coPapersCiteseer.mtx,434102,434102,32073440,1501474,5736633,32073440
2447,1820_TF16.mtx,15437,19321,216173,51946,143438,216173
2448,0525_lp_standmps.mtx,467,1274,3878,640,2104,3878
2449,1302_p2p-Gnutella04.mtx,10879,10879,39994,28491,33351,39994
2450,2440_H2O.mtx,67024,67024,2216736,164939,682632,2216736
2451,1738_bcsstk24.mtx,3562,3562,159910,2127,13649,159910
2452,1857_luxembourg_osm.mtx,114599,114599,239332,43257,109799,239332
2453,2301_caidaRouterLevel.mtx,192244,192244,1218132,958474,1075199,1218132
2454,2670_TSOPF_FS_b300_c3.mtx,84414,84414,13135930,99569,992702,13135930
2455,0074_d_ss.mtx,53,53,149,12,53,149
2456,2686_Si41Ge41H72.mtx,185639,185639,15011265,807905,3096612,15011265
2457,0043_jgl011.mtx,11,11,76,1,9,76
2458,2004_nemeth10.mtx,9506,9506,401448,3779,41081,401448
2459,0460_bfwb398.mtx,398,398,2910,193,1114,2910
2460,1428_whitaker3_dual.mtx,19190,19190,57162,8942,28983,57162
2461,0259_can_144.mtx,144,144,1296,51,204,1296
2462,0659_fpga_dcop_42.mtx,1220,1220,5892,706,2483,5892
2463,1701_mplate.mtx,5962,5962,142190,7221,36715,142190
2464,0451_west0655.mtx,655,655,2854,271,1100,2854
2465,1730_vt2010.mtx,32580,32580,155598,82390,129603,155598
2466,1153_p2p-Gnutella09.mtx,8114,8114,26013,17294,20894,26013
2467,0161_rw136.mtx,136,136,479,25,192,479
2468,1035_rdb3200l.mtx,3200,3200,18880,910,3880,18880
2469,2417_mixtank_new.mtx,29957,29957,1995041,162419,605186,1995041
2470,0065_GD01_c.mtx,33,33,135,4,32,135
2471,2393_ASIC_320ks.mtx,321671,321671,1827807,199469,611864,1827807
2472,0098_d_dyn.mtx,87,87,238,25,106,238
2473,0374_lp_sctap1.mtx,300,660,1872,144,666,1872
2474,0794_dwt_1005.mtx,1005,1005,8621,523,2144,8621
2475,1001_bcsstm25.mtx,15439,15439,15439,965,3860,15439
2476,0963_USpowerGrid.mtx,4941,4941,13188,5449,10451,13188
2477,2726_as-Skitter.mtx,1696415,1696415,22190596,7289669,12009431,22190596
2478,0295_oscil_dcop_12.mtx,430,430,1544,220,671,1544
2479,2599_delaunay_n20.mtx,1048576,1048576,6291372,863277,2618451,6291372
